ID,X,Y,Z,E
1001,19.7669,1.40431,18.6,4.30809
1001,12.0503,-3.30009,18.6,4.7439
1001,16.4997,-11.5529,18.6,5.59971
1001,22.2099,6.10476,18.6,3.86719
1001,3.22609,1.81222,18.6,3.37591
1001,-3.99531,1.13005,18.6,3.39462
1001,-11.95,18.4174,19.1407,3.88704
1001,-10.0248,11.1526,18.6,3.902
1001,10.8354,-15.0239,18.6,3.89956
1001,-4.50672,-17.2377,18.6,3.7588
1001,2.00066,-5.38599,18.6,4.0315
1001,-13.8756,18.1129,18.6,3.87305
1001,-13.6806,-22.2728,18.6,3.68901
1001,-10.7631,-8.45295,18.6,4.02426
1001,7.99728,12.8953,18.6,3.74505
1001,16.1869,-14.0096,18.6,3.21236
1001,-22.4898,3.74984,18.6,3.89598
1001,-23.5471,2.79004,18.6,3.59297
1001,-7.13483,-15.0089,18.6,3.92943
1001,-19.8474,20.9236,18.6,2.70928
1001,-20.3011,-7.54738,18.6,3.54642
1001,-22.6782,11.6518,18.6,8.05108
1001,10.9842,-9.56884,18.6,3.35771
1001,-4.74189,-17.0717,18.6,3.92466
1001,-6.35199,10.1721,18.6,3.79558
1001,2.99609,21.2929,18.6,4.0207
1001,-11.3314,17.2803,18.6,3.38115
1001,-11.2507,4.31455,18.6,3.51928
1001,-11.5547,1.42131,18.6,4.00505
1001,-20.2792,-17.2035,18.6,3.878
1001,-23.6414,3.58533,18.6,3.84119
1001,19.8014,-13.485,18.6,3.48749
1001,-21.6551,-6.30385,18.6,1.53083
1001,-3.81182,9.2654,18.6,4.35654
1001,-8.69504,7.28633,18.6,3.24254
1001,-13.0308,6.35047,18.6,3.60968
1001,-23.8882,16.1439,18.6,10.0592
1001,2.17299,-6.70763,18.6,3.28363
1001,-14.1978,14.6178,18.6,8.70749
1001,17.8248,-7.39391,18.6,3.29732
1001,-14.3883,22.4149,18.6,3.72273
1001,-9.29126,9.97074,18.6,4.02911
1001,-22.7608,17.8484,18.6,3.17143
1001,21.2098,-2.49394,18.6,3.76717
1001,21.815,-11.3549,18.6,0.267128
1001,-2.06949,20.0248,18.6,9.22398
1001,6.95113,13.4335,18.6,5.07346
1001,-6.48886,-7.81183,18.6,1.51936
1001,-8.47823,-11.3146,18.6,3.8898
1001,-0.538399,-21.0701,18.6,3.4211
1001,-3.71749,7.8909,18.6,3.89987
1001,-2.69722,-3.30282,18.6,3.60922
1001,20.5459,23.2793,18.6,3.45669
1001,-17.3453,19.8601,18.6,3.85636
1001,17.2342,4.46139,18.6,3.80028
1001,-4.81701,-4.90918,18.6,3.82239
1001,-19.7777,1.84147,18.6,4.02686
1001,-23.8585,14.1378,18.6,3.9617
1001,0.11414,10.1323,18.6,2.2189
1001,-17.95,18.2221,20.1607,3.3804
1001,-6.13829,19.3021,18.6,8.03675
1001,-14.7115,-9.67982,18.6,3.99482
1001,-15.7613,-7.15481,18.6,3.41356
1001,-6.52526,14.3788,18.6,3.30404
1001,4.04209,18.3001,18.6,7.45512
1001,19.9346,18.4296,18.6,4.55004
1001,20.1257,5.26449,18.6,3.17867
1001,-10.2864,21.4361,18.6,3.19838
1001,-15.4831,16.3005,18.6,3.92908
1001,-6.88949,-13.5182,18.6,3.26778
1001,-14.9025,-2.27379,18.6,3.42408
1001,-11.6873,9.23643,18.6,4.09503
1001,-3.30885,3.50945,18.6,3.923
1001,-16.0613,0.410762,18.6,3.25337
1001,-2.82324,-15.3369,18.6,4.01383
1001,-20.6394,-9.56301,18.6,3.52788
1001,4.27597,-12.1779,18.6,3.81539
1001,-0.454047,19.6175,18.6,1.6036
1001,-3.94988,-8.37134,18.6,3.91741
1001,-23.2313,22.0719,18.6,3.99299
1001,-1.90934,13.3869,18.6,3.86652
1001,-12.7825,-9.33891,18.6,3.48807
1001,17.6592,-3.77152,18.6,3.38437
1001,6.18769,1.43266,18.6,3.7782
1001,0.575674,-2.21841,18.6,3.01496
1001,11.7324,-4.56345,18.6,0.761887
1001,-12.7072,17.6244,18.6,3.76867
1001,-22.9076,7.77908,18.6,4.21376
1001,-2.06439,-10.0874,18.6,8.3267
1001,-0.293878,-5.40798,18.6,3.82784
1001,1.23256,-21.148,18.6,4.29836
1001,-4.51731,4.88599,18.6,6.4492
1001,9.31237,-0.295298,18.6,4.38818
1001,-16.1421,-13.6466,18.6,3.67547
1001,-21.2114,12.5169,18.6,10.5834
1001,5.17683,7.92798,18.6,3.03894
1001,7.73715,23.3027,18.6,3.48686
1001,7.54969,-8.40384,18.6,3.92198
1001,-13.2355,19.7333,18.6,3.5139
1001,-19.1875,-15.4141,18.6,3.67739
1001,14.7502,23.0248,18.6,3.46532
1001,19.6841,-15.2356,18.6,0.81306
1001,-16.1225,19.3098,18.6,3.91377
1001,-14.8082,-22.6429,18.6,3.42857
1001,-16.8218,0.207155,18.6,3.80994
1001,13.888,-6.58946,18.6,3.95036
1001,-6.50761,3.81713,18.6,3.52348
1001,-21.7148,1.67268,18.6,3.78151
1001,9.79109,13.6997,18.6,0.310041
1001,3.8878,-17.4685,18.6,3.96574
1001,14.2503,19.5145,18.6,3.89348
1001,-9.47523,22.9456,18.6,3.7462
1001,-10.9833,22.2583,18.6,3.98278
1001,-13.3875,-10.9743,18.6,9.0154
1001,-3.16766,-19.6918,18.6,3.83819
1001,-0.748612,-9.77206,18.6,3.97896
1001,-15.284,1.70407,18.6,4.03817
1001,-14.742,-13.7796,18.6,3.94124
1001,0.162806,15.2343,18.6,3.57004
1001,-17.0254,-11.9011,18.6,3.77803
1001,-14.6106,-5.04507,18.6,4.04231
1001,8.07832,-4.02128,18.6,4.76666
1001,-16.2844,3.07984,18.6,8.75383
1001,-10.6758,-6.52853,18.6,3.35446
1001,-17.0878,4.86117,18.6,3.5503
1001,-16.2471,9.36281,18.6,3.89282
1001,-2.0913,-20.7734,18.6,3.87244
1001,11.8573,20.6213,18.6,3.13542
1001,-2.87359,-18.7829,18.6,3.84555
1001,15.0124,-5.2412,18.6,3.83705
1001,-8.4728,-13.4815,18.6,3.51752
1001,15.4842,-13.9527,18.6,10.454
1001,12.0945,2.48537,18.6,4.23279
1001,-10.3742,-13.9573,18.6,3.67984
1001,-17.8313,6.26043,18.6,3.79754
1001,-3.97959,-17.536,18.6,3.82998
1001,-22.1974,10.6376,18.6,3.8392
1001,-9.79525,0.184163,18.6,3.98117
1001,-22.0239,-22.2405,18.6,3.29595
1001,-5.2929,-14.8532,18.6,3.77799
1001,15.1509,22.0239,18.6,9.6298
1001,-2.98228,-11.2354,18.6,3.54708
1001,14.5069,18.3839,18.6,3.95112
1001,-18.2934,-13.0989,18.6,3.93164
1001,21.4086,-22.3441,18.6,3.51256
1001,-1.24996,-17.5242,18.6,4.08188
1001,-12.8153,16.7203,18.6,1.19604
1001,-13.9789,-17.8135,18.6,3.79645
1001,-2.27884,9.99553,18.6,3.76187
1001,20.2267,16.2417,18.6,4.10772
1001,23.597,-0.508276,18.6,3.86089
1001,-2.47288,-15.6479,18.6,3.55178
1001,21.0893,-22.4033,18.6,3.62845
1001,-6.88415,2.87188,18.6,3.52485
1001,10.7469,11.2348,18.6,4.32807
1001,-23.4244,-22.2766,18.6,3.84454
1001,-9.23561,-20.3062,18.6,3.80522
1001,13.7687,-13.7888,18.6,4.2915
1001,-19.5413,15.4965,18.6,3.09588
1001,3.93378,2.0867,18.6,3.43648
1001,-12.3716,-5.42621,18.6,3.69659
1001,12.7559,2.80582,18.6,3.78599
1001,-20.1471,-6.64761,18.6,4.08026
1001,12.5807,16.1225,18.6,3.99122
1001,-4.73707,-4.4244,18.6,8.4128
1001,-11.485,-23.9014,18.6,7.28653
1001,7.23064,1.85175,18.6,3.89486
1001,-13.6224,-8.05884,18.6,3.74187
1001,12.1573,8.67229,18.6,3.38964
1001,15.0932,-8.6238,18.6,4.73244
1001,3.35926,5.93724,18.6,4.08436
1001,5.75449,0.05,20.1716,3.64994
1001,-0.144842,11.4086,18.6,3.92011
1001,-18.3551,12.3727,18.6,3.72901
1001,22.5915,-5.71946,18.6,3.72512
1001,7.98041,-10.0151,18.6,4.14687
1001,4.88154,-10.9013,18.6,3.97877
1001,6.32029,13.5398,18.6,4.75857
1001,9.08827,-6.65976,18.6,3.66129
1001,-3.36841,-19.7603,18.6,3.59894
1001,14.8869,-13.1791,18.6,3.94488
1001,10.3561,-20.9566,18.6,3.55385
1001,-0.0944986,-9.60539,18.6,3.99331
1001,17.8918,9.90239,18.6,3.44145
1001,-2.22899,12.2928,18.6,3.35556
1001,-2.17734,-5.34288,18.6,0.737052
1001,-4.47275,-6.79615,18.6,3.98919
1001,12.065,-18.2044,18.6,7.88537
1001,15.9342,-2.75924,18.6,4.30711
1001,-13.7198,-10.1428,18.6,4.06392
1001,1.92865,-13.6392,18.6,3.8527
1001,-12.5832,-21.1027,18.6,3.42793
1001,-6.85309,-3.91767,18.6,3.41911
1001,0.764491,10.2196,18.6,3.61034
1001,21.8162,-5.26637,18.6,6.57143
1001,8.72205,12.9329,18.6,6.26208
1001,13.9438,10.3248,18.6,3.97303
1001,-16.5888,-0.464682,18.6,3.95342
1001,23.2493,21.1535,18.6,3.77169
1001,3.82435,11.3472,18.6,3.88556
1001,-6.97631,4.59192,18.6,3.32203
1001,6.91634,9.56038,18.6,3.24451
1001,21.7684,-9.56827,18.6,3.68319
1001,-3.38745,0.985839,18.6,10.8015
1001,1.90204,20.3191,18.6,3.64011
1001,-11.24,3.40302,18.6,3.86095
1001,-11.8794,-12.7168,18.6,1.06211
1001,-21.3582,-21.6305,18.6,3.45928
1001,-10.1885,12.2965,18.6,3.49951
1001,14.0935,-4.61997,18.6,3.52039
1001,3.7961,-14.3427,18.6,3.27558
1001,4.34137,-14.5335,18.6,3.21717
1001,3.92038,-3.09805,18.6,4.39087
1001,-14.0598,14.3352,18.6,3.85112
1001,-13.3162,-3.49751,18.6,3.43681
1001,9.4202,8.02536,18.6,4.02562
1001,-11.5285,5.74098,18.6,3.93054
1001,-21.0444,-21.1299,18.6,4.22987
1001,21.3893,15.3193,18.6,3.4545
1001,-13.5311,15.291,18.6,2.82384
1001,-4.99727,19.0195,18.6,4.01837
1001,8.30608,10.9253,18.6,3.94367
1001,8.87828,7.51375,18.6,1.23217
1001,1.69724,23.5057,18.6,10.5268
1001,19.9306,11.5156,18.6,6.00328
1001,23.3824,19.0187,18.6,6.45674
1001,-8.71294,-5.17316,18.6,3.78336
1001,1.81261,11.7038,18.6,4.28493
1001,6.74934,16.651,18.6,6.08916
1001,8.20273,-9.03825,18.6,4.28707
1001,-1.28307,4.89481,18.6,3.93082
1001,10.7743,10.9195,18.6,3.67723
1001,3.15152,21.9824,18.6,3.13052
1001,9.6383,-3.67187,18.6,3.43721
1001,10.0188,7.65109,18.6,3.74269
1001,6.34868,15.712,18.6,4.0484
1001,-3.04736,-8.64914,18.6,4.14992
1001,19.4152,-5.24394,18.6,6.61256
1001,22.682,-22.4774,18.6,4.13048
1001,18.6079,17.0433,18.6,3.27169
1001,3.52334,12.9279,18.6,4.06636
1001,4.97933,23.3621,18.6,4.08655
1001,-2.94794,-18.7443,18.6,3.62847
1001,18.1904,5.65297,18.6,4.04835
1001,5.21108,-21.2629,18.6,2.99132
1001,7.66803,-16.4,18.6,3.76927
1001,-19.1616,23.6851,18.6,4.33161
1001,-5.01349,-17.6015,18.6,4.59318
1001,0.829714,-7.76426,18.6,3.44533
1001,-15.2449,14.821,18.6,3.3857
1001,22.5191,17.4097,18.6,3.52972
1001,13.229,-2.73952,18.6,3.75693
1001,-16.7953,-1.17887,18.6,3.98975
1001,-1.60312,-14.3488,18.6,3.21437
1001,20.6171,15.7365,18.6,4.24107
1001,-17.3745,-16.1961,18.6,4.02758
1001,3.28344,5.14682,18.6,3.47831
1001,22.141,18.4205,18.6,4.08737
1001,8.97161,10.6515,18.6,3.81204
1001,-13.2658,-2.5888,18.6,2.87124
1001,3.64059,-20.8901,18.6,5.73346
1001,23.1224,14.7686,18.6,3.67132
1001,15.4566,-5.15711,18.6,4.16564
1001,17.1428,-1.44577,18.6,3.23404
1001,-8.19451,-20.1691,18.6,8.29357
1001,6.07746,-21.0763,18.6,3.98348
1001,15.8116,-8.30153,18.6,4.09616
1001,20.3456,-6.8239,18.6,3.824
1001,13.409,1.81458,18.6,3.31075
1001,11.6692,4.70895,18.6,3.35039
1001,-19.1422,7.17254,18.6,3.89971
1001,22.8895,17.5101,18.6,3.7116
1001,-5.69624,17.5304,18.6,3.49385
1001,15.2228,-6.44373,18.6,4.08875
1001,14.1408,2.40803,18.6,3.47171
1001,-1.89492,15.9415,18.6,4.02438
1001,14.4147,-18.8586,18.6,3.75917
1001,19.2428,3.84974,18.6,3.61219
1001,-19.2509,-18.5446,18.6,3.34187
1001,17.0932,15.5033,18.6,3.74423
1001,-4.67851,-0.351544,18.6,7.63164
1001,-6.73016,-4.70794,18.6,10.3222
1001,11.5623,-16.563,18.6,3.18269
1001,22.2534,9.30512,18.6,4.69724
1001,12.9431,9.97601,18.6,3.63383
1001,-1.05256,-17.351,18.6,0.754057
1001,1.92406,-23.4881,18.6,3.9915
1001,-4.40769,3.83952,18.6,4.0308
1001,-7.82422,-3.53787,18.6,3.85327
1001,-0.455853,-11.1744,18.6,4.1051
1001,13.5399,-17.4828,18.6,4.14018
1001,16.5367,-6.52277,18.6,3.72197
1001,2.75732,16.9711,18.6,3.86802
1001,9.79332,-0.919743,18.6,3.27768
1001,18.1934,8.56153,18.6,4.38906
1001,13.9441,8.72754,18.6,3.67274
1001,19.6884,19.9972,18.6,1.72109
1001,9.50074,-0.0962981,18.6,3.48084
1001,-18.7927,4.62147,18.6,0.732415
1001,-0.631446,-6.62011,18.6,4.21723
1001,17.0505,-11.5637,18.6,3.39772
1001,15.2183,18.683,18.6,3.598
1001,10.1938,11.369,18.6,4.2087
1001,3.94127,21.1476,18.6,3.98346
1001,11.4236,9.66282,18.6,2.73121
1001,21.239,-15.7925,18.6,3.80521
1001,-1.87815,-10.946,18.6,3.19452
1001,3.55851,2.51421,18.6,6.17519
1001,7.25384,16.4722,18.6,4.51055
1001,-22.7803,12.5058,18.6,9.34272
1001,9.3731,12.2219,18.6,3.82141
1001,-18.4931,-21.9441,18.6,4.00088
1001,8.85784,4.58363,18.6,3.60051
1001,-1.51653,-23.2376,18.6,3.97771
1001,-4.14298,-7.80907,18.6,3.33049
1001,-12.2679,-1.51897,18.6,4.69835
1001,-10.1357,-18.5754,18.6,4.09298
1001,15.6041,-9.83696,18.6,4.06682
1001,21.6956,-20.7034,18.6,3.77921
1001,21.4467,8.79013,18.6,3.71758
1001,-3.76696,-8.49106,18.6,4.58623
1001,-2.98146,19.6984,18.6,4.66595
1001,5.82574,6.7315,18.6,3.74638
1001,-1.87099,11.5714,18.6,3.48118
1001,-4.03791,23.698,18.6,0.741563
1001,23.1899,3.10124,18.6,3.1987
1001,-3.86058,0.388466,18.6,3.61299
1001,5.47839,19.4729,18.6,3.52471
1001,20.7345,20.4716,18.6,3.13171
1001,-5.41094,-15.8687,18.6,3.78934
1001,12.0543,-8.7674,18.6,3.97699
1001,8.68985,-19.0288,18.6,3.69665
1001,18.0861,-19.4225,18.6,1.2128
1001,22.064,-1.49159,18.6,3.40248
1001,17.789,-2.11836,18.6,3.48614
1001,-6.29949,7.54317,18.6,4.34764
1001,-4.02939,2.47069,18.6,3.67562
1001,16.646,-14.286,18.6,4.06544
1001,0.839029,-8.65626,18.6,3.12758
1001,6.74256,20.03,18.6,2.42458
1001,2.79816,20.9555,18.6,1.54036
1001,20.7955,13.827,18.6,3.85108
1001,5.89658,-13.5975,18.6,3.82205
1001,4.76784,-10.9182,18.6,3.79343
1001,15.4986,-0.592999,18.6,3.5977
1001,-1.63854,-17.1682,18.6,4.22328
1001,-4.53524,22.423,18.6,3.11137
1001,5.16864,-4.20961,18.6,7.82454
1001,5.12861,10.2068,18.6,3.16387
1001,9.27944,-1.757,18.6,3.45823
1001,-13.286,-2.86355,18.6,3.73467
1001,13.1401,-9.13855,18.6,4.12362
1001,13.1217,-1.50072,18.6,3.65243
1001,-9.69352,0.59007,18.6,3.9025
1001,1.59413,-7.30949,18.6,3.90017
1001,11.6271,23.7687,18.6,4.16614
1001,4.86374,-14.571,18.6,4.49299
1001,22.8969,-21.2733,18.6,3.79627
1001,-20.2195,-23.5654,18.6,3.84098
1001,7.61996,5.59036,18.6,3.67315
1001,15.2653,-6.71178,18.6,3.56886
1001,19.9,2.1117,18.6,1.41641
1001,0.502418,12.6881,18.6,3.62096
1001,1.92977,-19.0855,18.6,3.66114
1001,18.1683,1.72326,18.6,4.00732
1001,11.2051,-14.2854,18.6,3.24143
1001,-22.6988,19.5245,18.6,3.58092
1001,3.28484,-3.75841,18.6,3.96811
1001,3.08971,19.6792,18.6,3.98283
1001,7.8011,-16.4858,18.6,3.98384
1001,13.2806,-20.5372,18.6,3.70613
1001,-9.43988,-17.232,18.6,3.77581
1001,6.58236,-5.49041,18.6,3.7505
1001,6.59756,12.0693,18.6,3.677
1001,-3.90847,5.85932,18.6,4.18319
1001,23.5724,17.4881,18.6,3.5603
1001,11.1545,4.21759,18.6,3.69242
1001,13.2129,-7.28737,18.6,4.01442
1001,2.54135,17.1059,18.6,3.46708
1001,7.58495,-16.5312,18.6,3.93554
1001,-7.78305,10.3214,18.6,3.28503
1001,16.6027,-6.72388,18.6,0.995166
1001,10.5741,8.15508,18.6,3.63667
1001,12.6649,-12.2986,18.6,3.46506
1001,4.55258,10.0362,18.6,3.48168
1001,14.6411,2.15143,18.6,3.83073
1001,-1.23473,-13.9091,18.6,3.87388
1001,-15.4184,20.3671,18.6,6.53623
1001,3.69306,1.63119,18.6,3.8922
1001,-13.543,6.23559,18.6,3.80191
1001,-7.91102,13.5004,18.6,3.97641
1001,-12.2179,15.5357,18.6,2.81122
1001,-22.2954,6.8807,18.6,4.02663
1001,-3.45946,8.2953,18.6,3.81445
1001,-8.61028,14.774,18.6,4.02682
1001,-1.59395,1.95341,18.6,3.13985
1001,3.92861,6.66594,18.6,6.43727
1001,3.55745,-22.3435,18.6,4.23863
1001,-16.3905,0.371537,18.6,4.42716
1001,-0.147721,1.55557,18.6,3.99925
1001,2.95067,12.5003,18.6,3.88682
1001,-15.4702,16.3331,18.6,1.75263
1001,9.29475,-2.18881,18.6,4.24522
1001,-20.4633,23.5482,18.6,3.77903
1001,13.1295,-2.60285,18.6,3.54238
1001,12.4492,19.6426,18.6,4.15743
1001,-21.5608,-10.406,18.6,4.02489
1001,-10.4045,7.88625,18.6,3.95174
1001,-16.2024,5.44354,18.6,3.46205
1001,17.9154,17.943,18.6,2.77283
1001,-23.1891,13.6108,18.6,3.80232
1001,5.36236,-13.4962,18.6,3.84623
1001,13.7877,12.7966,18.6,3.56855
1001,-20.7262,18.9527,18.6,5.15972
1001,-15.2386,-4.94706,18.6,3.96203
1001,-3.68778,-14.3526,18.6,2.88827
1001,5.00291,-7.88959,18.6,3.74856
1001,23.7114,2.18584,18.6,9.98155
1001,14.3226,-1.48767,18.6,3.34343
1001,-2.17298,17.598,18.6,4.21962
1001,17.7793,-5.1041,18.6,3.32754
1001,-16.0844,-18.9459,18.6,1.30204
1001,-14.6644,-19.9951,18.6,3.7217
1001,2.26802,2.14691,18.6,8.38162
1001,-14.5744,6.29036,18.6,2.3928
1001,-7.77779,-0.649989,18.6,4.46869
1001,-2.09863,23.4407,18.6,3.39482
1001,-21.4883,-1.39396,18.6,3.57793
1001,-10.7462,21.6155,18.6,3.33888
1001,7.4732,-20.1638,18.6,3.41494
1001,-18.776,8.66655,18.6,5.41469
1001,-19.4199,17.1284,18.6,3.91225
1001,17.7265,-0.650963,18.6,3.12485
1001,-15.567,-22.1646,18.6,3.77561
1001,-9.9839,13.0299,18.6,3.43143
1001,21.0037,-5.06117,18.6,0.724779
1001,-12.3353,18.2801,18.6,3.3053
1001,-18.431,18.2191,18.6,2.7459
1001,9.40815,3.78919,18.6,3.68286
1001,-23.251,16.0752,18.6,3.46285
1001,20.3477,-3.23775,18.6,4.0721
1001,13.5554,10.2189,18.6,4.08844
1001,20.8753,0.723279,18.6,7.12757
1001,22.176,-9.71678,18.6,3.30033
1001,-5.4254,-11.9385,18.6,3.40962
1001,4.35225,-0.372951,18.6,3.29685
1001,6.88891,8.04887,18.6,0.77318
1001,-19.7017,12.0593,18.6,9.81513
1001,-10.7578,-18.7028,18.6,4.04142
1001,10.0466,13.4111,18.6,3.78638
1001,-10.9207,-20.2203,18.6,3.94669
1001,-22.3564,1.64237,18.6,3.80073
1001,-15.6172,0.576526,18.6,3.43167
1001,6.7287,9.55279,18.6,4.5542
1001,-9.66701,16.7792,18.6,3.9161
1001,1.47104,1.18401,18.6,4.24967
1001,1.95596,11.9384,18.6,3.73628
1001,11.9405,23.4671,18.6,4.02298
1001,6.5599,-2.05559,18.6,3.26785
1001,-11.0336,21.0997,18.6,3.96127
1001,-21.1307,-1.57992,18.6,3.41751
1001,-10.5466,-10.1344,18.6,3.92976
1001,4.38507,-17.239,18.6,7.23978
1001,-7.25402,-3.33493,18.6,4.1289
1001,16.7233,8.52079,18.6,3.82367
1001,-8.29814,18.945,18.6,3.58073
1001,20.7416,2.04309,18.6,7.94817
1001,18.6225,-9.01751,18.6,10.8871
1001,10.4329,16.1523,18.6,4.00961
1001,-17.8274,13.77,18.6,3.29492
1001,4.23236,-17.4258,18.6,3.81804
1001,12.9426,-23.4137,18.6,3.60996
1001,2.42791,1.33113,18.6,3.75959
1001,-11.4737,15.4879,18.6,1.05356
1001,21.5839,-4.0865,18.6,3.9607
1001,16.9,-18.3084,18.6,10.1485
1001,12.6504,12.2587,18.6,3.11116
1001,14.3443,4.18037,18.6,2.13744
1001,-19.9711,21.9372,18.6,4.07761
1001,6.84717,-0.0573485,18.6,3.59818
1001,0.571003,-4.34139,18.6,4.02176
1001,0.192255,8.05684,18.6,4.9114
1001,1.64947,17.145,18.6,3.23247
1001,-6.95896,2.85726,18.6,3.94678
1001,6.09229,15.3079,18.6,3.7702
1001,-5.70987,6.75627,18.6,0.610317
1001,5.35968,0.19353,18.6,3.89247
1001,4.61422,-0.719071,18.6,2.59997
1001,-1.80378,-20.536,18.6,4.07755
1001,23.2513,5.48602,18.6,4.26712
1001,-21.168,-0.449793,18.6,3.42783
1001,7.72864,-1.90502,18.6,3.12556
1001,8.42963,14.9508,18.6,3.85074
1001,12.3239,21.1314,18.6,3.87764
1001,22.096,16.7067,18.6,3.79664
1001,-1.85198,0.920982,18.6,3.8295
1001,-16.5056,10.8289,18.6,3.3808
1001,-6.5023,1.94141,18.6,3.43899
1001,-6.8029,5.46288,18.6,7.17706
1001,11.7806,17.6,18.6,3.36135
1001,-18.1389,7.3308,18.6,3.22744
1001,-11.3288,-18.1579,18.6,3.25199
1001,11.0707,21.6858,18.6,4.24356
1001,-11.3,-3.9557,18.6,4.75662
1001,2.44787,13.5816,18.6,3.92136
1001,10.4379,13.1241,18.6,3.64036
1001,13.0971,8.85656,18.6,4.40635
1001,-9.2182,2.10187,18.6,3.76504
1001,-0.479204,-8.32969,18.6,3.90486
1001,21.4049,0.668642,18.6,3.80541
1001,-5.69427,21.1476,18.6,3.92731
1001,15.5783,16.3666,18.6,4.35224
1001,10.3793,13.4381,18.6,3.12028
1001,-11.8072,-6.38764,18.6,3.79664
1001,-8.57703,11.7743,18.6,2.49312
1001,-7.64986,12.2463,18.6,4.26106
1001,14.7445,10.487,18.6,3.72082
1001,3.24686,-5.20852,18.6,3.33078
1001,21.2069,12.8062,18.6,3.77405
1001,14.7733,17.6093,18.6,4.00546
1001,-18.4539,11.8151,18.6,3.6918
1001,-14.0863,7.95522,18.6,3.35242
1001,22.2819,-9.54422,18.6,3.60855
1001,-1.10452,4.95319,18.6,3.51602
1001,18.7415,12.9722,18.6,3.284
1001,16.1316,1.79213,18.6,3.51747
1001,3.07358,-9.79563,18.6,4.06679
1001,1.06578,-2.4238,18.6,4.14506
1001,-8.51038,-22.0333,18.6,4.33815
1001,-0.336877,11.95,19.1673,3.47432
1001,13.0798,7.95673,18.6,3.51902
1001,13.2347,11.7945,18.6,8.05645
1001,20.3358,-15.1557,18.6,2.72373
1001,9.67619,-2.35833,18.6,10.643
1001,-23.6732,-0.918483,18.6,3.44324
1001,8.84362,3.14796,18.6,3.64138
1001,23.46,-10.0286,18.6,3.36421
1001,-0.377264,19.4989,18.6,4.21184
1001,-22.4041,-8.72937,18.6,2.86475
1001,1.69707,-18.6908,18.6,3.92271
1001,13.617,-13.2573,18.6,4.19736
1001,13.6587,3.76762,18.6,3.89899
1001,-2.44512,5.62562,18.6,3.44863
1001,17.5977,12.915,18.6,3.74178
1001,19.0313,18.8164,18.6,3.83054
1001,1.32545,-13.1612,18.6,3.53161
1001,8.03351,17.7925,18.6,3.85216
1001,2.23803,15.1667,18.6,3.99987
1001,20.1579,12.175,18.6,3.78188
1001,-12.3957,21.7561,18.6,0.978388
1001,20.1402,-22.668,18.6,4.07773
1001,21.5116,-17.0429,18.6,3.66293
1001,-14.9316,18.7585,18.6,3.75401
1001,-0.122947,-11.0421,18.6,3.59789
1001,-16.5404,17.8153,18.6,4.17243
1001,6.86098,-21.4744,18.6,3.59174
1001,20.8237,15.0905,18.6,4.09904
1001,7.34265,-6.38671,18.6,3.80021
1001,-5.95,6.09507,18.8122,3.66445
1001,19.977,12.5059,18.6,3.20547
1001,-18.8237,17.7695,18.6,3.61116
1001,-10.7281,-18.7138,18.6,3.80017
1001,23.8904,1.58167,18.6,3.76727
1001,23.2955,-20.3837,18.6,3.33556
1001,9.39377,1.99528,18.6,4.38593
1001,0.972586,13.4153,18.6,3.96375
1001,13.5826,15.6793,18.6,3.52313
1001,10.3846,9.49975,18.6,1.7037
1001,15.1072,10.6329,18.6,3.92097
1001,11.7236,-12.1735,18.6,7.18641
1001,-22.9549,-0.496373,18.6,3.69619
1001,-0.612319,6.59755,18.6,3.96653
1001,12.74,1.33777,18.6,4.07766
1001,-13.4023,5.88198,18.6,0.78574
1001,4.75684,8.28626,18.6,3.3384
1001,10.9554,6.72884,18.6,3.76327
1001,19.6698,-15.4787,18.6,3.6233
1001,-10.5194,-2.05494,18.6,3.7908
1001,19.4468,-17.4886,18.6,4.22879
1001,-19.8465,20.7209,18.6,3.38537
1001,-1.11269,2.38554,18.6,4.04741
1001,-13.5266,-17.4998,18.6,5.47154
1001,21.3002,-4.11693,18.6,3.81234
1001,13.0319,-5.72776,18.6,6.4737
1001,2.86252,-11.8097,18.6,3.62136
1001,7.14817,-10.8753,18.6,1.97915
1001,22.3489,6.2576,18.6,3.32121
1001,11.0357,16.1016,18.6,3.70114
1001,13.596,23.3093,18.6,3.92775
1001,-13.1066,1.63393,18.6,3.25421
1001,14.7827,-7.31433,18.6,8.28541
1001,-20.6143,7.90912,18.6,4.07357
1001,15.4621,3.45503,18.6,3.79315
1001,-14.2438,-5.20941,18.6,3.02217
1001,1.98591,-3.71891,18.6,4.42486
1001,4.4232,-16.544,18.6,3.81648
1001,-22.9894,-7.76434,18.6,7.94958
1001,4.63971,2.34994,18.6,4.23263
1001,10.3648,2.17485,18.6,3.36393
1001,-3.81315,0.966241,18.6,3.43594
1001,-11.0384,17.2854,18.6,6.46467
1001,14.1184,21.3019,18.6,3.86354
1001,2.66655,13.6752,18.6,3.11826
1001,5.59784,18.5803,18.6,3.42671
1001,21.5084,11.2738,18.6,3.41959
1001,-5.92263,12.0823,18.6,4.07784
1001,-11.1752,21.0333,18.6,3.83047
1001,-20.3222,-4.37072,18.6,3.48373
1001,6.93062,20.0605,18.6,4.26105
1001,3.27255,13.6371,18.6,3.01271
1001,12.464,16.3904,18.6,4.39757
1001,17.4277,2.07666,18.6,3.54835
1001,22.6406,-8.80607,18.6,4.37405
1001,17.519,17.6138,18.6,4.00446
